 Well, I wanted to name him after his dad, Denton Winslow Crocker.	 ฉันอยากตั้งชื่อเขาตามพ่อของเขา เดนตัน วินสโลว์ คร็อกเกอร์
 Soon, there were teach-ins on most major university campuses.	 ในไม่ช้า มีการสอนแบบนี้ ในวิทยาเขตของมหาวิทยาลัยสำคัญส่วนมาก
 There is no morally wonderful way out.	 ไม่มีทางออกทางศีลธรรมที่ยอดเยี่ยม
 NYU in Manhattan, the University of Wisconsin in Madison, the University of California in Berkeley.	 เอ็นวายยูในแมนแฮตตัน มหาวิทยาลัยวิสคอนซินในเมดิสัน มหาวิทยาลัยแคลิฟอร์เนียในเบิร์กลีย์
 The teach-ins were really raucous affairs.	 การสอนเป็นเหตุการณ์ที่จริงจังมาก
 A lot of contention.	 มีการโต้แย้งมากมาย
 ...we want to discuss is what's wrong with the Vietnam War, and...	 เราต้องการอภิปรายสิ่งที่ไม่ถูกต้อง เกี่ยวกับสงครามเวียดนามและ...
 ♪ But I ain't marchin' Anymore ♪ Do you endorse the administration's policy in South Vietnam? Whole-heartedly.	 (ออกจากเวียดนาม) คุณเห็นด้วยกับนโยบาย ของฝ่ายบริหารในเวียดนามใต้หรือครับ เห็นด้วยที่สุดครับ
 There were plenty of times when people who were supportive of the war came to these teach-ins to try to give an alternative anticommunist point of view.	 มีหลายครั้งที่ประชาชนซึ่งสนับสนุนสงคราม มาที่การสอนพวกนี้เพื่อพยายามให้ความคิดเห็น ทางเลือกของฝ่ายต่อต้านคอมมิวนิสต์
 They were often shouted down.	 พวกเขามักถูกตะโกนใส่
 The bombing of the North and the Marines' arrival also drew protesters to Washington that spring.	 การทิ้งระเบิดของฝ่ายเหนือ และการมาถึงของนาวิกโยธิน ยังดึงดูดผู้ประท้วงมาที่วอชิงตันในฤดูใบไม้ผลินั้น (เวียดนามเพื่อชาวเวียดนาม)
 The demonstration was organized by the Students for a Democratic Society, the SDS.	 การประท้วงได้รับการจัดขึ้น... โดยนักเรียนเพื่อสังคมแห่งประชาธิปไตย เอส.ดี.เอส
 I saw SDS calling for a demonstration at the White House in the spring of 1965.	 ผมเห็นเอสดีเอสเรียกร้องให้มีการประท้วง ที่ทำเนียบขาวในฤดูใบไม้ผลิปี 1965
 I didn't want to go because I didn't want to be disappointed in the same way again and, you know, go all the way to Washington and stand outside the White House with 40 people.	 ผมไม่อยากไปเพราะผมไม่อยากผิดหวัง ในแบบเดียวกันอีกครั้งและเดินทางไปถึงวอชิงตัน ยืนด้านนอกทำเนียบขาวกับคน 40 คน
 Twenty-five thousand people attended that rally.	 มี 25,000 คนเข้าร่วมในการประท้วง
 And that suddenly told me and others I was working with at the time that it might be possible to build an antiwar movement.	 และเรื่องนั้นบอกผมทันที และคนอื่นๆ ที่ผมทำงานด้วยในตอนนั้น และเรื่องนั้นบอกผมทันที และคนอื่นๆ ที่ผมทำงานด้วยในตอนนั้น (ไม่เอานาปาล์ม เอาการเลือกตั้ง) มันเป็นไปได้ที่จะสร้าง ความเคลื่อนไหวเพื่อต่อต้านสงคราม (เทย์เลอร์จะหยุดหลอกลวง ชาวอเมริกันได้ไหม)
 It was quite astounding to think that he had that degree of commitment.	 มันน่าประหลาดใจที่คิดว่า เขามีความมุ่งมั่นในระดับนั้น
 And it made sense in what we knew of him, as drastic as it was.	 และมันก็มีเหตุผล... (ฌ็อง-มารี คร็อกเกอร์) (ซาราโทกาสปริงส์ นิวยอร์ก) ในสิ่งที่เรารู้จักเขา ที่รุนแรงแบบที่เคยเป็น
 Nothing Mogie Crocker's parents could say or do since Mogie had come home shook his determination to serve, and recent developments in Vietnam had only strengthened his resolve.	 พ่อแม่ของโมกี้ คร็อกเกอร์ ไม่สามารถพูดหรือทำอะไรได้ ตั้งแต่โมกี้กลับมาบ้าน เพื่อสลัดความตั้งใจของเขาที่จะรับใช้ชาติ และการพัฒนาล่าสุดในเวียดนาม ได้ทำให้การตัดสินใจของเขาแน่วแน่
 He wanted to become a paratrooper and get into combat.	 เขาต้องการเป็นทหารพลร่มและเข้าร่วมการต่อสู้
 His parents finally, reluctantly, agreed to let him go, and on March 15, a week after the first Marines landed at Danang, Denton Crocker, Jr. entered the United States Army.	 ในที่สุดพ่อแม่ของเขาก็ฝืนใจยอมตกลงให้เขาไป ในที่สุดพ่อแม่ของเขาก็ฝืนใจยอมตกลงให้เขาไป และในวันที่ 15 มีนาคม หนึ่งสัปดาห์ หลังจากที่นาวิกโยธินทีมแรกขึ้นบกที่ดานัง และในวันที่ 15 มีนาคม หนึ่งสัปดาห์ หลังจากที่นาวิกโยธินทีมแรกขึ้นบกที่ดานัง เดนตัน คร็อกเกอร์ จูเนียร์ เข้าร่วมกองทัพสหรัฐอเมริกา
 So Denton bounced down the steps one morning and was off to Fort Dix.	 เดนตันก็กระโดดลงบันไดในเช้าวันหนึ่ง และเดินทางไปที่ฟอร์ตดิกซ์
 It was in a way a sort of relief, actually, that the conflict and the anxiety over whether he would or would not go was done.	 จริงๆ แล้วมันก็ค่อนข้างโล่งอก ที่ความขัดแย้งและความวิตกกังวล เรื่องเขาจะไปหรือไม่ไปจบลงเสียที
 And he was happy.	 และเขาก็มีความสุข
 And we just tried to believe that this was the right thing for him to do.	 เราพยายามที่จะเชื่อว่า นี่เป็นสิ่งถูกต้องที่เขาต้องทำ
 In the early days, I wasn't very scared.	 ในช่วงแรกๆ ฉันไม่กลัวมากนัก
 But when I saw dead people, that scared me.	 แต่เมื่อฉันเห็นคนตาย ฉันจึงรู้สึกกลัว
 The Americans bombed a village for hours.	 ทหารอเมริกาทิ้งระเบิดใส่หมู่บ้านหลายชั่วโมง
 We ran over to see what had happened.	 เราวิ่งไปดูว่าเกิดอะไรขึ้น
 The village was unrecognizable.	 หมู่บ้านอยู่ในสภาพที่จำไม่ได้เลย (เล มินห์ เคว) (เวียดนามเหนือ)
 From then on, I knew that war had arrived.	 ตั้งแต่นั้นมา ฉันรู้ว่าสงครามได้มาถึงแล้ว
 Le Minh Khue was orphaned as a small girl, her parents victims of the brutal land reforms the communists had imposed.	 เล มินห์ เควกำพร้าตั้งแต่เด็ก พ่อแม่ของเธอเป็นเหยื่อของการปฏิรูป ที่ดินโหดร้ายที่กำหนดโดยคอมมิวนิสต์
 She was raised by her aunt and uncle, who encouraged her to read American literature.	 เธอได้รับการเลี้ยงดูจากลุงและป้าของเธอ ซึ่งสนับสนุนให้เธออ่านวรรณกรรมของอเมริกา
 She was 16 when Operation Rolling Thunder began.	 เธออายุ 16 ปีตอนที่ปฏิบัติการสายฟ้าฟาดเริ่มต้น
 My house was next to a home for the elderly.	 บ้านของฉันถัดจากบ้านสำหรับผู้สูงอายุ
 It was completely destroyed.	 ที่นั่นถูกทำลายอย่างสิ้นเชิง
 Bombs fell on the market and the school.	 ระเบิดตกลงที่ตลาดและโรงเรียน
 Then, a recruiter came asking for volunteers.	 จากนั้นเจ้าหน้าที่ที่เกณฑ์คนก็มา เพื่อขออาสาสมัคร
 My head was full of a strong spirit of adventure.	 ในหัวของฉันเต็มไปด้วย จิตวิญญาณแห่งการผจญภัยที่แรงกล้า
 But I was too young. You had to be 17.	 แต่ฉันอายุน้อยเกินไป คุณต้องมีอายุ 17 ปี
 So I lied about my age and signed up.	 ฉันเลยโกหกเรื่องอายุและสมัครไป
 Khue was assigned to an organization called the "Youth Shock Brigades Against the Americans for National Salvation," and along with thousands of other young people was sent south to work keeping open the Ho Chi Minh Trail.	 เควได้รับมอบหมายในองค์กรที่เรียกว่า กองพลเยาวชนต่อต้าน ทหารอเมริกันเพื่อการช่วยชาติ พร้อมกับเยาวชนคนอื่นๆ อีกหลายพันคน ถูกส่งไปทางใต้เพื่อทำงาน เพื่อคอยเปิดเส้นทางโฮจิมินห์
 Before I left, my uncle said, "American literature is very unique.	 ก่อนฉันจะไป ลุงของฉันพูดว่า "วรรณกรรมของอเมริกามีเอกลักษณ์มาก
 You should bring some with you." I loved American literature ever since, and in particular, I live Hemingway.	 เธอควรเอาติดตัวไปบ้างนะ" ฉันรักวรรณกรรมของอเมริกานับแต่นั้นมา ฉันชอบเฮมิงเวย์เป็นพิเศษ
 I learned from "For Whom the Bell Tolls." Like the resourcefulness of the man who destroys the bridge.	 ฉันเรียนรู้จากเรื่อง ฟอร์ ฮูม เดอะ เบล โทลส์ เหมือนความฉลาดของชายที่ทำลายสะพาน
 I saw how he coped with war, and I learned from that character.	 ฉันเห็นวิธีที่เขารับมือกับสงคราม และฉันเรียนรู้จากตัวละครนั้น
 As Johnson had feared, it quickly became clear that the bombing campaign alone was not working.	 ดังที่จอห์นสันกลัว เห็นได้ชัดเจนอย่างรวดเร็วว่า ลำพังการต่อสู้ด้วยการทิ้งระเบิดไม่ได้ผล
 Troops and supplies continued steadily to filter down the Ho Chi Minh Trail.	 กำลังพลและสิ่งของยังคง ผ่านเส้นทางโฮจิมินห์อย่างสม่ำเสมอ
 General Westmoreland and the Joint Chiefs called for more men, tens of thousands of them.	 นายพลเวสต์มอร์แลนด์และเสนาธิการร่วม เรียกร้องทหารเพิ่มจำนวนหลายหมื่นนาย
 The president was cautious.	 ประธานาธิบดีมีความระมัดระวัง
 He wanted to do "enough, but not too much," he said.	 เขากล่าวว่าเขาต้องการทำ "อย่างเพียงพอแต่ไม่มากเกินไป"
 But he quietly agreed to send two more Marine battalions and changed their mission from base security to active combat.	 แต่เขาตกลงอย่างเงียบๆ ที่จะส่ง กองพันนาวิกโยธินไปอีกสองกอง และเปลี่ยนภารกิจของพวกเขาจากการรักษา ความปลอดภัยฐานทัพเป็นการต่อสู้เชิงรุก
 For the first time, American troops were being asked to fight on their own in Vietnam.	 เป็นครั้งแรก กองทหารอเมริกันถูกขอ ให้สู้ด้วยตัวเองในเวียดนาม
 Johnson did not want that fact revealed to the American public either.	 จอห์นสันไม่ต้องการให้ข้อเท็จจริงนั้น เปิดเผยต่อสาธารณชนชาวอเมริกันเช่นกัน
 But the bombing of the North and rumors of harsher measures to come had heightened concern around the world.	 แต่การระเบิดของฝ่ายเหนือ และข่าวลือของมาตรการที่รุนแรงที่จะเกิดขึ้น ทำให้เกิดความกังวลเพิ่มขึ้นทั่วโลก
 UN Secretary-General U Thant had proposed a three-month ceasefire.	 อูตัน เลขาธิการสหประชาชาติ ได้เสนอการหยุดรบสามเดือน
 Great Britain, America's closest ally, publicly offered to reconvene the Geneva Talks that had divided Vietnam in 1954, with the goal of reuniting it.	 ประเทศอังกฤษ พันธมิตรที่สนิทที่สุดของอเมริกา ได้เสนอต่อสาธารณะ ที่จะเปิดประชุมใหม่ในการพูดคุยที่เจนีวา ที่แบ่งแยกเวียดนามในปี 1954 ด้วยเป้าหมายในการรวมประเทศ
 The people of South Vietnam be allowed to guide their own country...	 ประชาชนในเวียดนามใต้ ได้รับอนุญาตให้นำประเทศของตน
 On April 7, at Johns Hopkins University, Johnson sought to persuade the world of America's good intentions and again to calm American fears of a wider war.	 ในวันที่ 7 เมษายน ที่มหาวิทยาลัยจอนส์ฮอปกินส์ จอห์นสันต้องการโน้มน้าวโลก ถึงเจตนาที่ดีของอเมริกา และอีกครั้งเพื่อปลอบความกลัว ของชาวอเมริกันเรื่องสงครามที่ขยายวง
 In recent months, attacks on South Vietnam were stepped up.	 ในเดือนล่าสุด การโจมตีเวียดนามใต้เพิ่มขึ้น
 Thus, it became necessary for us to increase our response and to make attacks by air.	 ดังนั้น เราจึงจำเป็นต้องเพิ่มการตอบโต้ และทำการโจมตีทางอากาศ
 This is not a change of purpose.	 นี่ไม่ใช่การเปลี่ยนจุดประสงค์
 It is a change in what we believe that purpose requires.	 มันเป็นการเปลี่ยนสิ่งที่เราเชื่อว่า จุดประสงค์นั้นต้องการ
 Nothing was said about the new orders sending Marines directly into combat.	 ไม่มีคำพูดใดเกี่ยวกับคำสัั่งใหม่ ที่ส่งนาวิกโยธินไปต่อสู้โดยตรง
 Instead, the president called for "unconditional discussions" with Hanoi, and as an old New Dealer, proposed a massive development program for all of Southeast Asia.	 แต่ประธานาธิบดีเรียกร้อง ให้มีการพูดคุยกับฮานอยโดยไม่มีเงื่อนไข แต่ประธานาธิบดีเรียกร้อง ให้มีการพูดคุยกับฮานอยโดยไม่มีเงื่อนไข และในฐานะผู้ตกลงใหม่คนเก่า เสนอโครงการพัฒนาขนาดใหญ่ สำหรับเอเชียตะวันออกเฉียงใต้ทั้งหมด
 The vast Mekong River can provide food and water and power on a scale to dwarf even our own TVA.	 แม่น้ำแม่โขงที่กว้างใหญ่ สามารถให้อาหาร น้ำ และพลังงาน ในระดับที่ทำให้บริษัททีวีเอเล็กลงไปเลย
 I was outside of the village.	 ผมอยู่นอกหมู่บ้าน
 We're getting some fire from the village.	 เรากำลังจะไปเอาไฟจากหมู่บ้าน
 I had the little transistor radio.	 ผมมีวิทยุทรานซิสเตอร์เล็กๆ
 And I'm sitting there listening to LBJ.	 และผมก็นั่งตรงนั้นฟังปธน. พูด
 ...will use our power with restraint and with all the wisdom...	 จะใช้พลังของเราด้วยความยับยั้ยง และด้วยสติปัญญาทั้งหมด
 At the same time we got to lay some nape on the village.	 ในเวลาเดียวกันเราต้อง วางระเบิดนาปาล์มในหมู่บ้าน (ฟิลิป เบรดี้) (ที่ปรึกษาของนาวิกโยธิน)
 So I'm calling in the nape and listening to the president talk peace.	 ผมจึงเรียกให้ทิ้งระเบิดนาปาล์ม และฟังประธานาธิบดีพูดถึงสันติภาพ
 We will try to keep conflict from spreading.	 เราจะพยายามไม่ให้ความขัดแย้งแพร่ขยาย
 It was surreal.	 เหมือนฝันจริงๆ
 We have no desire to devastate that which the people of North Vietnam have built with toil and sacrifice.	 เราไม่ได้ปรารถนาที่จะทำลายล้าง สิ่งที่ประชาชนของเวียดนามเหนือ เราไม่ได้ปรารถนาที่จะทำลายล้าง สิ่งที่ประชาชนของเวียดนามเหนือ ได้สร้างขึ้นด้วยความตรากตรำและเสียสละ ได้สร้างขึ้นด้วยความตรากตรำและเสียสละ
 This war, like most wars, is filled with terrible irony.	 สงครามนี้เหมือนสงครามส่วนใหญ่ ที่เต็มไปด้วยการเย้ยหยันแย่ๆ
 What do the people of North Vietnam want? Hanoi denounced the president's offer as a trick.	 ประชาชนของเวียดนามเหนือต้องการอะไร ฮานอยยกเลิกข้อเสนอ ของประธานาธิบดีเพื่อเป็นอุบาย
 Johnson's advisors and the Joint Chiefs of Staff continued to debate how many men would actually be needed and how rapidly they should be deployed.	 ที่ปรึกษาของจอห์นสันและคณะเสนาธิการร่วม ยังคงอภิปรายถึงจำนวนทหารที่จำเป็นจริงๆ และควรเรียกประจำการพวกเขาเร็วแค่ไหน
 Meanwhile, the president sent the first Army combat troops to the country.	 ในเวลาเดียวกัน ประธานาธิบดีส่ง กองทหารต่อสู้ของทัพบกไปยังประเทศนั้น
 It was increasingly clear that the United States was in it for the long haul.	 เป็นที่ชัดเจนเพิ่มขึ้นว่า สหรัฐอเมริกาเข้าร่วมในระยะยาว
 You can't just be a neutral witness to something like war.	 คุณไม่สามารถเป็นพยานที่เป็นกลางได้... (โจ กัลโลเวย์) (นักหนังสือพิมพ์) ต่อบางสิ่งเช่นสงคราม
 It crawls down your throat.	 มันคืบคลานลงสู่คอของคุณ
 It eats you alive from the inside and the out.	 มันกลืนกินคุณทั้งเป็นจากข้างในและข้างนอก
 It's not something that you can stand back and be neutral and objective and all of those things we try to be as reporters, journalists, photographers.	 ไม่ใช่สิ่งที่คุณสามารถถอยหลังและเป็นกลาง ไม่ลำเอียงและทุกอย่างที่เราพยายามจะเป็น ในฐานะผู้สื่อข่าว นักหนังสือพิมพ์ ช่างภาพ
 It doesn't work that way.	 มันไม่เป็นเช่นนั้น
 They're fast and they're real quick... And check it out...	 การป้องกันและพวกเขาเร็วมาก ต้องตรวจสอบ
 The growing presence of American combat troops in Vietnam attracted flocks of journalists.	 การเพิ่มขึ้นของกองทหารสู้รบ ของอเมริกาในเวียดนาม ดึงดูดกลุ่มนักหนังสือพิมพ์
 There was no press censorship, as there had been in World War II.	 ไม่มีการเซ็นเซอร์สื่อ อย่างที่เคยมีในสงครามโลกครั้งที่สอง
 Reporters just had to agree to follow military guidelines so as not to compromise the security of ongoing operations.	 ผู้สื่อข่าวแค่ต้องตกลงที่จะทำตาม คำแนะนำทางทหารเท่านั้น เพื่อที่จะไม่ทำลายความปลอดภัย ของปฏิบัติการที่ดำเนินอยู่
 It was dangerous work.	 มันเป็นงานที่อันตราย
 More than 200 journalists and photographers would die covering the fighting in Southeast Asia.	 นักหนังสือพิมพ์และช่างภาพ มากกว่า 200 คนอาจเสียชีวิต ในการทำข่าวการต่อสู้ในเอเชียตะวันออกเฉียงใต้
 Joseph Lee Galloway was a young UPI reporter from Refugio, Texas.	 โจเซฟ ลี กัลโลเวย์์เป็นผู้สื่อข่าวอายุน้อย ของยูพีไอจากรีฟิวจีโอ เท็กซัส โจเซฟ ลี กัลโลเวย์์เป็นผู้สื่อข่าวอายุน้อย ของยูพีไอจากรีฟิวจีโอ เท็กซัส (บัตรสื่อมวลชน) (ชื่อ โจเซฟ กัลโลเวย์์ เจอาร์)
 He stopped in Saigon just long enough to get his credentials.	 เขาหยุดพักที่ไซ่ง่อนนานพอ ที่จะได้รับหนังสือรับรอง
 Then he headed for Danang.	 จากนั้นเขามุ่งหน้าไปดานัง
 The Marines originally came ashore there to guard the airbase.	 ตอนแรกนาวิกโยธินขึ้นฝั่งที่นั่น เพื่อปกป้องฐานทัพอากาศ
 And they quickly figured out you can't just guard an airbase.	 และพวกเขาพบอย่างรวดเร็วว่า คุณไม่สามารถป้องกันฐานทัพอากาศได้
 You've got to spread out because they're going to mortar it, they're going to shoot rockets.	 คุณต้องขยายออกไป เพราะพวกเขาจะยิงปืนครกใส่ พวกเขาจะยิงจรวดใส่
 So you've got to reach out 15 or 20 miles.	 ดังนั้นคุณต้องออกไป 15 หรือ 20 ไมล์
 That means you've got to run operations that far out.	 หมายความว่าคุณต้องทำการปฏิบัติการที่ไกลออกไป
 And once you're doing that, you're no longer guarding an airbase...	 เมื่อคุณทำเช่นนั้น คุณก็จะไม่ได้ป้องกันฐานทัพอากาศ
 ...you're operating in hostile territory.	 คุณจะปฏิบัติการในเขตแดนของศัตรู
 No matter how strong you are, if you aren't familiar with the battlefield, with the climate, with the local customs, it will be very tough.	 ไม่ว่าคุณจะแข็งแกร่งเพียงใด ถ้าคุณไม่คุ้นเคยกับสนามรบ กับสภาพอากาศ กับประเพณีในท้องถิ่น มันจะเป็นเรื่องยากมาก
 The Americans were very tall and slow.	 ทหารอเมริกันตัวสูงและช้ามาก (เหงียน ถั่ญ เซิน) (กองทัพเวียดนามเหนือ)
 They weren't as quick as our soldiers.	 พวกเขาไม่เร็วเท่าทหารของเรา
 It wasn't so much the Viet Cong that were intimidating at that point as it was the terrain.	 ในจุดนั้นเวียดกงไม่ได้น่ากลัวมาก เท่ากับภูมิประเทศ
 Going from Point A to Point B in the jungle was so difficult.	 การไปจากจุดเอถึงจุดบี... (ฟิลิป คาปูโต้) (นาวิกโยธิน) ในป่าเป็นเรื่องยากมาก ในป่าเป็นเรื่องยากมาก
 As it happened to me once, it took four hours to move a half a mile, cutting through this bush with machetes.	 มันเคยเกิดขึ้นกับผมครั้งหนึ่ง ผมใช้เวลาสี่ชั่วโมง เพื่อเดินทางครึ่งไมล์ โดยตัดผ่านพุ่มไม้ด้วยมีดสปาร์ตา
 The Viet Cong knew the terrain far better than the Marines did, and ran circles around them.	 เวียดกงรู้จักภูมิประเทศดีกว่านาวิกโยธิน และวิ่งวนรอบพวกเขา
 Fort Dix, June 10, 1965.	 ฟอร์ตดิกซ์ วันที่ 10 มิถุนายน 1965
 Dear Mom, Basic is now all over and I am presently waiting for orders.	 ถึงคุณแม่ พื้นฐานจบหมดแล้วและตอนนี้ผมกำลังรอคำสั่ง
 Waiting for orders could be very dull, but I have found there are excellent chances to do some reading.	 การรอคำสั่งเป็นเรื่องน่าเบื่อมาก แต่ผมพบว่ามีโอกาสที่ดี ที่จะได้อ่านหนังสือ
 Recently I have read Wuthering Heights, Animal Farm, Seven Pillars of Wisdom, and Lord Jim.	 ช่วงนี้ผมอ่านเรื่อง วัทเทอริง ไฮท์ส แอนิมอล ฟาร์ม เซเว่น พิลลาร์ ออฟ วิสดอม และลอร์ดจิม
 I hope you are all well.	 ผมหวังว่าทุกคนจะสบายดีนะ
 Love, Mogie.	 ด้วยรัก โมกี้
 Mogie Crocker was allowed two weeks at home before shipping out to Vietnam.	 โมกี้ คร็อกเกอร์ได้รับอนุญาต ให้กลับบ้านสองสัปดาห์ ก่อนที่จะเดินทางไปเวียดนาม
 We were at dinner one evening just talking, I guess, in generalities about the war and the general situation.	 เราทานมื้อค่ำกันในเย็นวันหนึ่ง แค่คุยกันเรื่องทั่วไปเกี่ยวกับสงคราม และสถานการณ์ทั่วไป
 And Mogie said, "Of course if I were a Vietnamese, I would be on the side of the Viet Cong." That... I puzzled over that.	 โมกี้พูดว่า "แน่นอนว่าถ้าผมเป็นชาวเวียดนาม ผมคงอยู่ฝ่ายเวียดกง" ฉันคิดหนักเกี่ยวกับเรื่องนั้น
 I suppose relating like to our American Revolution that he saw their need for their own freedom.	 ฉันว่าการเทียบกับการปฏิรูปของอเมริกา ที่เขาเห็นความต้องการเพื่อเสรีภาพของพวกเขา
 But as an American citizen, he saw the larger picture of trying to prevent communism.	 แต่ในฐานะพลเมืองชาวอเมริกัน เขาเห็นภาพที่ใหญ่กว่า ของการพยายามป้องกันลัทธิคอมมิวนิสต์
 I remember one night in particular he and I were up late.	 ฉันจำได้ว่ามีอยู่คืนหนึ่ง เขากับฉันอยู่จนดึก
 And he suddenly leaned his head in his hands.	 ทันใดนั้นเขากุมหัวตัวเอง
 And he said, "I don't want to go back." I was dumbstruck.	 และพูดว่า "ผมไม่อยากกลับไป" ฉันตะลึงจนพูดไม่ออก
 And said to him, "But this is what you want to do." It had never occurred to me that he was torn about this, that he was afraid and yet was determined to go.	 และพูดกับเขาว่า "แต่นี่เป็นสิ่งที่เธออยากทำนะ" ฉันไม่เคยเห็นเขากังวลเรื่องนี้มาก่อนเลย เขากลัวแต่ก็ยังมุ่งมั่นที่จะไป
 In South Vietnam, things were steadily growing worse.	 ในเวียดนามใต้ เรื่องต่างๆ เลวร้ายลงอย่างคงที่
 In May, the Viet Cong, supported now by four regiments of North Vietnamese regulars, approximately 5,000 men, were destroying the equivalent of a South Vietnamese battalion every week.	 ในเดือนพฤษภาคม เวียดกง ที่ได้รับการสนับสนุนโดยกองทัพ พลทหารเวียดนามเหนือสี่กอง ประมาณ 5,000 นาย กำลังทำลายกองพันของเวียดนามใต้ทุกสัปดาห์
 South Vietnam now seemed only weeks from complete collapse.	 ตอนนี้เวียดนามใต้ดูจะล่มสลาย อย่างสมบูรณ์ในอีกไม่กี่สัปดาห์เท่านั้น
 Desperate, General Westmoreland requested tens of thousands of more American troops right away.	 นายพลเวสต์มอร์แลนด์ที่สิ้นหวังมีคำขอ กองทัพทหารอเมริกันเพิ่มอีกหลายหมื่นทันที
 But neither the continuing bombing nor the growing likelihood of full-scale American intervention seemed to intimidate Hanoi.	 แต่ทั้งการทิ้งระเบิดต่อไป หรือความเป็นไปได้ ของการแทรกแซงเต็มที่ของอเมริกา ดูจะไม่ทำให้ฮานอยกลัว
 Le Duan, having failed to win the war before the United States sent in ground troops, was now persuaded the American public, like the French public before them, would eventually weary of a costly, bloody war being waged so far from home.	 เล สวนที่ไม่สามารถเอาชนะในสงครามได้ ก่อนที่สหรัฐอเมริกาจะส่งกองทหารราบมา ตอนนี้ถูกโน้มน้าวโดยสาธารณชนอเมริกัน เหมือนสาธารณชนฝรั่งเศสก่อนหน้าพวกเขา ตอนนี้ถูกโน้มน้าวโดยสาธารณชนอเมริกัน เหมือนสาธารณชนฝรั่งเศสก่อนหน้าพวกเขา ในที่สุดเขาก็เป็นกังวลเกี่ยวกับ สงครามราคาแพงและนองเลือด ในที่สุดเขาก็เป็นกังวลเกี่ยวกับ สงครามราคาแพงและนองเลือด ซึ่งมีการต่อสู้ไกลจากบ้านมาก
 By contrast, he said, "The North will not count the cost." Le Duan's confidence was bolstered by the help American intervention had forced the Soviet Union and China to offer him.	 ในทางตรงข้่าม เขาบอกว่า "ฝ่ายเหนือจะไม่นับค่าใช้จ่าย" ความมั่นใจของเล สวนได้รับการสนับสนุน จากความช่วยเหลือที่การแทรกแซงของอเมริกา ความมั่นใจของเล สวนได้รับการสนับสนุน จากความช่วยเหลือที่การแทรกแซงของอเมริกา ได้บังคับให้สหภาพโซเวียตและจีนเสนอให้กับเขา ได้บังคับให้สหภาพโซเวียตและจีนเสนอให้กับเขา
 Moscow agreed to supply vast amounts of modern weaponry and materiel.	 มอสโกตกลงที่จะส่ง อาวุธสมัยใหม่และวััตถุดิบจำนวนมาก
 Hanoi would eventually become the most heavily defended city on Earth.	 ในที่สุดฮานอยจะเป็นเมือง ที่ได้รับการปกป้องอย่างแน่นหนาที่สุดในโลก
 And China agreed to send support troops, freeing North Vietnamese soldiers for combat in the South.	 และจีนตกลงส่งกองทหารสนับสนุนมา เพื่อปลดปล่อยทหารเวียดนามเหนือ สำหรับการต่อสู้ในฝ่ายใต้
 320,000 Chinese would eventually serve behind the lines in the North.	 ในที่สุดทหารจีน 320,000 นาย จะทำหน้าที่หลังเส้นในฝ่ายเหนือ
 "We will fight," Le Duan promised, "whatever way the United States wants." In June of 1965, Secretary McNamara, the Secretary of Defense, came out to Saigon.	 "เราจะต่อสู้" เล สวนสัญญา "ไม่ว่าด้วยทางไหนที่สหรัฐฯ ต้องการ" ในเดือนมิถุนายน ปี 1965 รัฐมนตรีแมคนามาร่า... (จอห์น เนโกรพอนเต้) (สถานทูตสหรัฐ) รัฐมนตรีกระทรวงกลาโหมมาที่ไซ่ง่อน
 There were a lot of captains and majors and lieutenants.	 มีนาวาเอก พลเรือตรี และเรือโทหลายนาย
 And every person said to Mr. McNamara, "The situation is so dire we must bring in United States forces." So, whatever doubts we may have had, whatever people may say after the fact, I recall distinctly at the time telling the Secretary of Defense that I thought we needed to bring troops in there.	 และทุกคนพูดกับแมคนามาร่าว่า "สถานการณ์แย่มาก เราต้องนำกองกำลังของสหรัฐมา" ดังนั้น ไม่ว่าเราอาจจะสงสัยอะไรก็ตาม ไม่ว่าประชาชนจะพูดอะไรก็ตาม หลังจากข้อเท็จจริง ตอนนั้นผมจำได้อย่างชัดเจนว่า ได้บอกรัฐมนตรีกระทรวงกลาโหมว่า ผมคิดว่าเราต้องนำกองทัพไปที่นั่น
 For three weeks, the president and his advisors argued over how to respond to Westmoreland's urgent request for more troops, differing mostly over how many should be sent how fast.	 เป็นเวลาสามสัปดาห์ ประธานาธิบดีและที่ปรึกษาของเขา เร่งว่าจะตอบสนองอย่างไร ต่อคำขอเร่งด่วนของเวสต์มอร์แลนด์ ที่ขอกองทหารเพิ่มอีก ความแตกต่างส่วนใหญ่ เรื่องจำนวนที่ควรส่งไปเร็วแค่ไหน
 Undersecretary of State, George Ball, made the argument against further escalation.	 จอร์จ บอล ปลัดกระทรวงการต่างประเทศ โต้แย้งการยกระดับเพิ่ม
 He told the president the war could not be won.	 เขาบอกประธานาธิบดีว่า เราไม่อาจเอาชนะสงครามได้
 The American people will grow weary of it.	 ประชาชนชาวอเมริกันจะเริ่มกังวลถึงสงคราม
 Our troops will get bogged down "in the jungles and rice paddies," he warned, "while we slowly blow the country to pieces." No one else agreed.	 กองทหารของเราจะจมปลัก "ในป่าและนาข้าว" เขาเตือน "ในขณะที่เราทำลายประเทศเป็นชิ้นๆ อย่างช้าๆ" ไม่มีคนอื่นเห็นด้วย
 In the end, Johnson sent Westmoreland 50,000 men.	 ท้ายที่สุด จอห์นสันส่ง ทหาร 50,000 นายให้เวสต์มอร์แลนด์
