'00010	What can I practise here?	Complete the sentences. Choose all possible correct answers.	[ 'm not knowing ; wasn't knowing ; don't know ; doesn't know ]	don't know	I ... how she stays so fit.	I don't know how she stays so fit.
'13370	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Complete the sentences. Use <i>whose</i> and information from one of the sentences in the list.	[ Its rooms all have free wi-fi ; His career took him to leader of the Liberal Unionists. ; Its beaches are popular with surfers. ; Its customers include a number of national governments. ; His classification of plants is still used. ; Its feathers are used as a warm filling for jackets and pillows. ; Its only English language papers were the Daily Mail and USA Today. ; Their job it is to exclude unwanted clubbers. ; Its venom can kill within minutes. ; Her defeat last week was her first for seven months. ; Its leaves were deep red. ; Its origins have been dated back to Roman times. ]	whose customers include a number of national governments	The Mazoo stationery company, ..., has announced its closure.	The Mazoo stationery company, whose customers include a number of national governments, has announced its closure.
'13380	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Complete the sentences. Use <i>whose</i> and information from one of the sentences in the list.	[ Its rooms all have free wi-fi ; His career took him to leader of the Liberal Unionists. ; Its beaches are popular with surfers. ; Its customers include a number of national governments. ; His classification of plants is still used. ; Its feathers are used as a warm filling for jackets and pillows. ; Its only English language papers were the Daily Mail and USA Today. ; Their job it is to exclude unwanted clubbers. ; Its venom can kill within minutes. ; Her defeat last week was her first for seven months. ; Its leaves were deep red. ; Its origins have been dated back to Roman times. ]	whose only English language papers were the Daily Mail and USA Today	Sainte Cecile had one newsagent, ....	Sainte Cecile had one newsagent, whose only English language papers were the Daily Mail and USA Today.
'13390	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Complete the sentences. Use <i>whose</i> and information from one of the sentences in the list.	[ Its rooms all have free wi-fi ; His career took him to leader of the Liberal Unionists. ; Its beaches are popular with surfers. ; Its customers include a number of national governments. ; His classification of plants is still used. ; Its feathers are used as a warm filling for jackets and pillows. ; Its only English language papers were the Daily Mail and USA Today. ; Their job it is to exclude unwanted clubbers. ; Its venom can kill within minutes. ; Her defeat last week was her first for seven months. ; Its leaves were deep red. ; Its origins have been dated back to Roman times. ]	whose beaches are popular with surfers	The island of Rawaman, ..., will soon have its own airport.	The island of Rawaman, whose beaches are popular with surfers, will soon have its own airport.
'13400	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Complete the sentences. Use <i>whose</i> and information from one of the sentences in the list.	[ Its rooms all have free wi-fi ; His career took him to leader of the Liberal Unionists. ; Its beaches are popular with surfers. ; Its customers include a number of national governments. ; His classification of plants is still used. ; Its feathers are used as a warm filling for jackets and pillows. ; Its only English language papers were the Daily Mail and USA Today. ; Their job it is to exclude unwanted clubbers. ; Its venom can kill within minutes. ; Her defeat last week was her first for seven months. ; Its leaves were deep red. ; Its origins have been dated back to Roman times. ]	whose leaves were deep red	The garden was shaded by a large tree, ....	The garden was shaded by a large tree, whose leaves were deep red.
'13410	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Complete the sentences. Use <i>whose</i> and information from one of the sentences in the list.	[ Its rooms all have free wi-fi ; His career took him to leader of the Liberal Unionists. ; Its beaches are popular with surfers. ; Its customers include a number of national governments. ; His classification of plants is still used. ; Its feathers are used as a warm filling for jackets and pillows. ; Its only English language papers were the Daily Mail and USA Today. ; Their job it is to exclude unwanted clubbers. ; Its venom can kill within minutes. ; Her defeat last week was her first for seven months. ; Its leaves were deep red. ; Its origins have been dated back to Roman times. ]	whose feathers are used as a warm filling for jackets and pillows	The eider duck, ..., lives mainly in the far north.	The eider duck, whose feathers are used as a warm filling for jackets and pillows, lives mainly in the far north.
'13420	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Complete the sentences. Use <i>whose</i> and information from one of the sentences in the list.	[ Its rooms all have free wi-fi ; His career took him to leader of the Liberal Unionists. ; Its beaches are popular with surfers. ; Its customers include a number of national governments. ; His classification of plants is still used. ; Its feathers are used as a warm filling for jackets and pillows. ; Its only English language papers were the Daily Mail and USA Today. ; Their job it is to exclude unwanted clubbers. ; Its venom can kill within minutes. ; Her defeat last week was her first for seven months. ; Its leaves were deep red. ; Its origins have been dated back to Roman times. ]	whose job it is to exclude unwanted clubbers	Nightclub bouncers, ..., are to form their own trade union.	Nightclub bouncers, whose job it is to exclude unwanted clubbers, are to form their own trade union.
'13430	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Complete the sentences. Use <i>whose</i> and information from one of the sentences in the list.	[ Its rooms all have free wi-fi ; His career took him to leader of the Liberal Unionists. ; Its beaches are popular with surfers. ; Its customers include a number of national governments. ; His classification of plants is still used. ; Its feathers are used as a warm filling for jackets and pillows. ; Its only English language papers were the Daily Mail and USA Today. ; Their job it is to exclude unwanted clubbers. ; Its venom can kill within minutes. ; Her defeat last week was her first for seven months. ; Its leaves were deep red. ; Its origins have been dated back to Roman times. ]	whose origins have been dated back to Roman times	The town of Atalla has a beautiful castle, ....	The town of Atalla has a beautiful castle, whose origins have been dated back to Roman times.
'13440	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ Who ]	Whoever	...  allowed that ugly tower block to be built in the middle of the old town deserves to be sacked. (<i>Why</i> / <i>Whoever</i>)	Whoever  allowed that ugly tower block to be built in the middle of the old town deserves to be sacked. (<i>Why</i> / <i>Whoever</i>)
'13450	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ when ]	when	I first met Erik in 1985. That was the time ...  he was working in Milan. (<i>whenever</i> / <i>where</i>)	I first met Erik in 1985. That was the time when  he was working in Milan. (<i>whenever</i> / <i>where</i>)
'13460	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ which ]	whichever	You'll eventually get down to the river ...  path you take from here. (<i>whichever</i> / <i>what</i>)	You'll eventually get down to the river whichever  path you take from here. (<i>whichever</i> / <i>what</i>)
'13470	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ wherever ]	where	She has gone back to live in the town ...  she was born and brought up. (<i>when</i> / <i>where</i>)	She has gone back to live in the town where  she was born and brought up. (<i>when</i> / <i>where</i>)
'13480	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ who ]	who	I told her ...  had smashed her car window. (<i>whoever</i> / <i>where</i>)	I told her who  had smashed her car window. (<i>whoever</i> / <i>where</i>)
'13490	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ whichever ]	whoever	I couldn't see the person singing, but ...  it was had a wonderful voice. (<i>who</i> / <i>whoever</i>)	I couldn't see the person singing, but whoever  it was had a wonderful voice. (<i>who</i> / <i>whoever</i>)
'13500	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ what ]	whatever	I'm determined to buy that beautiful necklace ...  it costs. (<i>whatever</i> / <i>whichever</i>)	I'm determined to buy that beautiful necklace whatever  it costs. (<i>whatever</i> / <i>whichever</i>)
'13510	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ what ]	whereby	They worked out a compromise ...  the employers would pay the train drivers more, but in return they would have less annual leave. (<i>whereby</i> / <i>why</i>)	They worked out a compromise whereby  the employers would pay the train drivers more, but in return they would have less annual leave. (<i>whereby</i> / <i>why</i>)
'13520	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ what ]	why	<b>A</b>: Tom says he hasn't got any money again.<br /><b>B</b>: So that's the reason ...  he didn't come out to eat with us. (<i>whereby</i> / <i>why</i>)	<b>A</b>: Tom says he hasn't got any money again.<br /><b>B</b>: So that's the reason why  he didn't come out to eat with us. (<i>whereby</i> / <i>why</i>)
'13530	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ Whatever ]	Whatever	...  anybody else might say, I'm convinced that geothermal power is the only way of solving the world's energy needs. (<i>Whichever</i> / <i>What</i>)	Whatever  anybody else might say, I'm convinced that geothermal power is the only way of solving the world's energy needs. (<i>Whichever</i> / <i>What</i>)
'13540	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ whatever ]	what	A long drink of ice-cold water was ...  he needed most after the walk. (<i>what</i> / <i>when</i>)	A long drink of ice-cold water was what  he needed most after the walk. (<i>what</i> / <i>when</i>)
'13550	Unit 54: Other relative words: <i>whose</i>, <i>when</i>, <i>whereby</i>, etc.	Are the underlined words correct? If not, correct them with one of the words in brackets.	[ Whoever ]	Whichever	...  party wins the election, income tax is likely to rise in the near future. (<i>Which</i> / <i>Whichever</i>)	Whichever  party wins the election, income tax is likely to rise in the near future. (<i>Which</i> / <i>Whichever</i>)
'13560	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ of ; on | whom ; which ]	of which	Around the town square are a number of popular cafes, most ... have outdoor seating.	Around the town square are a number of popular cafes, most of which have outdoor seating.
'13570	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ of ; on | whom ; which ]	on whom	Maria von Kutschera, the woman ... the film character is based, was herself a talented musician.	Maria von Kutschera, the woman on whom the film character is based, was herself a talented musician.
'13580	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	of whose	The championship was surprisingly won by Santa Paula many ... players are part-time footballers.	The championship was surprisingly won by Santa Paula many of whose players are part-time footballers.
'13590	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	on which	In the hall was a small table ... was a vase full of roses.	In the hall was a small table on which was a vase full of roses.
'13600	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	of whose	She had two brothers and a sister, none ... faces she could remember because they had died when she was very young.	She had two brothers and a sister, none of whose faces she could remember because they had died when she was very young.
'13610	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	for whom	Young children, ... the book is presumably intended, are sure to enjoy the colourful illustrations.	Young children, for whom the book is presumably intended, are sure to enjoy the colourful illustrations.
'13620	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	after whom	His grandfather, Daniel Mitchell, ... Dan was named, lived until he was 102.	His grandfather, Daniel Mitchell, after whom Dan was named, lived until he was 102.
'13630	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	of which	There are many interesting churches in the city, the oldest ... is the 12th-century San Lorenzo.	There are many interesting churches in the city, the oldest of which is the 12th-century San Lorenzo.
'13640	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	for which	Aung San Suu Kyi campaigned for democracy and human rights, ... she was awarded the <br />Nobel Peace Prize.	Aung San Suu Kyi campaigned for democracy and human rights, for which she was awarded the <br />Nobel Peace Prize.
'13650	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	at whose	She was given a job by her Uncle Moritz, ... house she stayed when she first moved to Zurich.	She was given a job by her Uncle Moritz, at whose house she stayed when she first moved to Zurich.
'13660	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	from whom	The man ... I had bought the faulty DVD player offered to refund my money.	The man from whom I had bought the faulty DVD player offered to refund my money.
'13670	Unit 55: Prepositions in relative clauses	Complete the sentences. Choose a preposition from box (i) and a word from box (ii).	[ on ; from ; for ; of ; after ; at | whose ; which ; whom ]	from whose	He climbed up Mount Bracken, ... peak he could see three countries.	He climbed up Mount Bracken, from whose peak he could see three countries.
'13680	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	 	The bridge ... which we drove {{c1::over}} was built in the 1700s. (informal) (<i>through</i> / <i>over</i>)	The bridge   which we drove {{c1::over}} was built in the 1700s. (informal) (<i>through</i> / <i>over</i>)
'13690	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	from	There is a nearby spring ... which the village draws its water {{c1:: }}. (formal) (<i>from</i> / <i>for</i>)	There is a nearby spring from which the village draws its water {{c1:: }}. (formal) (<i>from</i> / <i>for</i>)
'13700	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	to	Parma is a city in northern Italy, famous for the ham ... which it gives its name {{c1:: }}. (formal) (<i>to</i> / <i>for</i>)	Parma is a city in northern Italy, famous for the ham to which it gives its name {{c1:: }}. (formal) (<i>to</i> / <i>for</i>)
'13710	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	 	That chair ... which you're sitting {{c1::on}} belonged to my great-grandmother. (informal) (<i>about</i> / <i>on</i>)	That chair   which you're sitting {{c1::on}} belonged to my great-grandmother. (informal) (<i>about</i> / <i>on</i>)
'13720	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	 	Some of the software ... which we have to work {{c1::with}} is badly designed. (informal) (<i>with</i> / <i>out</i>)	Some of the software   which we have to work {{c1::with}} is badly designed. (informal) (<i>with</i> / <i>out</i>)
'13730	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	 	There were a lot of decisions made at the meeting ... which I didn't agree {{c1::with}}. (informal) (<i>in</i> / <i>with</i>)	There were a lot of decisions made at the meeting   which I didn't agree {{c1::with}}. (informal) (<i>in</i> / <i>with</i>)
'13740	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	in	The city centre will be closed to traffic because of the protest march ... which several hundred thousand people are expected to take part {{c1:: }}. (formal) (<i>through</i> / <i>in</i>)	The city centre will be closed to traffic because of the protest march in which several hundred thousand people are expected to take part {{c1:: }}. (formal) (<i>through</i> / <i>in</i>)
'13750	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	at	The temperature ... which water boils {{c1:: }} is 100° Celsius or 212° Fahrenheit. (formal) (<i>at</i> / <i>in</i>)	The temperature at which water boils {{c1:: }} is 100° Celsius or 212° Fahrenheit. (formal) (<i>at</i> / <i>in</i>)
'13760	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	 	There are a few dangerous places on the climb ... which you have to beware {{c1::of}}. (informal) (<i>of</i> / <i>on</i>)	There are a few dangerous places on the climb   which you have to beware {{c1::of}}. (informal) (<i>of</i> / <i>on</i>)
'13770	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	 	There's a tree over there ... which we can sit {{c1::under}}. (informal) (<i>under</i> / <i>for</i>)	There's a tree over there   which we can sit {{c1::under}}. (informal) (<i>under</i> / <i>for</i>)
'13780	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	along	It is still possible to see the trails ... which the early pioneers drove their wagons {{c1:: }}. (formal) (<i>by</i> / <i>along</i>)	It is still possible to see the trails along which the early pioneers drove their wagons {{c1:: }}. (formal) (<i>by</i> / <i>along</i>)
'13790	Unit 55: Prepositions in relative clauses	Complete the sentences. Type the correct italic word from the brackets in the most appropriate place in the sentence for a formal or informal context.	[ choiceA ; ChoiceB ]	 	That’s the memory stick ... which I’ve been looking {{c1::for}} all morning. (informal) (<i>for</i> / <i>on</i>)	That’s the memory stick   which I’ve been looking {{c1::for}} all morning. (informal) (<i>for</i> / <i>on</i>)
'13800	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , the northern part of the Andes Mountains ; , more commonly known as tea tree oil, ]	-	They went climbing ... in the Venezuelan Cordillera {{c1::, the northern part of the Andes Mountains}}.	They went climbing - in the Venezuelan Cordillera {{c1::, the northern part of the Andes Mountains}}.
'13810	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , the northern part of the Andes Mountains ; , more commonly known as tea tree oil, ]	-	The healing qualities ... of melaleuca {{c1::, more commonly known as tea tree oil,}} are well documented.	The healing qualities - of melaleuca {{c1::, more commonly known as tea tree oil,}} are well documented.
'13820	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , that is, a kind of mobile home, ; , namely 37.7° C ; , one of the first jet aircraft, ; and comedian ; , the site of some prehistoric cave paintings, ]	-	A fever ... is said to occur when the body temperature rises above the upper limit of normal {{c1::, namely 37.7° C}}.	A fever - is said to occur when the body temperature rises above the upper limit of normal {{c1::, namely 37.7° C}}.
'13830	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , that is, a kind of mobile home, ; , namely 37.7° C ; , one of the first jet aircraft, ; and comedian ; , the site of some prehistoric cave paintings, ]	, that is, a kind of mobile home,	They toured round North America in a Winnebago ... which they rented at the airport {{c1::-}}.	They toured round North America in a Winnebago , that is, a kind of mobile home, which they rented at the airport {{c1::-}}.
'13840	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , that is, a kind of mobile home, ; , namely 37.7° C ; , one of the first jet aircraft, ; and comedian ; , the site of some prehistoric cave paintings, ]	, the site of some prehistoric cave paintings,	We spent a couple of days in Gourdon ... when we were driving through the south of France {{c1::-}}.	We spent a couple of days in Gourdon , the site of some prehistoric cave paintings, when we were driving through the south of France {{c1::-}}.
'13850	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , that is, a kind of mobile home, ; , namely 37.7° C ; , one of the first jet aircraft, ; and comedian ; , the site of some prehistoric cave paintings, ]	and comedian	The actor ... Antonio Ritter is perhaps best known for playing Leon {{c1::-}} in the sitcom <i>Three Friends</i>.	The actor and comedian Antonio Ritter is perhaps best known for playing Leon {{c1::-}} in the sitcom <i>Three Friends</i>.
'13860	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , that is, a kind of mobile home, ; , namely 37.7° C ; , one of the first jet aircraft, ; and comedian ; , the site of some prehistoric cave paintings, ]	-	The national airline ... still uses a Comet {{c1::, one of the first jet aircraft,}} to fly short distances within the country.	The national airline - still uses a Comet {{c1::, one of the first jet aircraft,}} to fly short distances within the country.
'13870	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , the South African side, ; , namely paranoid schizophrenia, ; , or the scientific study of the blood, ; , that is, the consumers of goods and services, ; , and Director of the Space Research Centre, ]	, namely paranoid schizophrenia,	Because of his mental illness ... the prisoner was taken to a secure hospital {{c1::-}}.	Because of his mental illness , namely paranoid schizophrenia, the prisoner was taken to a secure hospital {{c1::-}}.
'13880	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , the South African side, ; , namely paranoid schizophrenia, ; , or the scientific study of the blood, ; , that is, the consumers of goods and services, ; , and Director of the Space Research Centre, ]	, and Director of the Space Research Centre,	The speech was given by Alice Goodyear, Professor of Astronomy ... at the University of Wolverton {{c1::-}}.	The speech was given by Alice Goodyear, Professor of Astronomy , and Director of the Space Research Centre, at the University of Wolverton {{c1::-}}.
'13890	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , the South African side, ; , namely paranoid schizophrenia, ; , or the scientific study of the blood, ; , that is, the consumers of goods and services, ; , and Director of the Space Research Centre, ]	, that is, the consumers of goods and services,	University students are sometimes treated like customers ... rather than people who want to widen their <br />education {{c1::-}}.	University students are sometimes treated like customers , that is, the consumers of goods and services, rather than people who want to widen their <br />education {{c1::-}}.
'13900	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , the South African side, ; , namely paranoid schizophrenia, ; , or the scientific study of the blood, ; , that is, the consumers of goods and services, ; , and Director of the Space Research Centre, ]	-	Montpellier have organised a match ... against Natal Sharks {{c1::, the South African side,}} on November 13th.	Montpellier have organised a match - against Natal Sharks {{c1::, the South African side,}} on November 13th.
'13910	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences. Put an item from the box in the more appropriate place. Put – in the other gap.	[ , the South African side, ; , namely paranoid schizophrenia, ; , or the scientific study of the blood, ; , that is, the consumers of goods and services, ; , and Director of the Space Research Centre, ]	, or the scientific study of the blood,	Haematology ... made great advances with the development {{c1::-}} of the electron microscope.	Haematology , or the scientific study of the blood, made great advances with the development {{c1::-}} of the electron microscope.
'13920	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	made	One of the strangest sculptures in the exhibition was a giraffe ... entirely from plastic cups.	One of the strangest sculptures in the exhibition was a giraffe made entirely from plastic cups.
'13930	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	behaving	Any children ... badly during the concert will be asked to leave.	Any children behaving badly during the concert will be asked to leave.
'13940	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	written	In the glass case was a letter from Queen Ann, ... to her grandson two days before her death.	In the glass case was a letter from Queen Ann, written to her grandson two days before her death.
'13950	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	held	The webinar, ... every fortnight, is proving very popular.	The webinar, held every fortnight, is proving very popular.
'13960	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	finding	Anyone ... unattended luggage in the airport should notify security staff immediately.	Anyone finding unattended luggage in the airport should notify security staff immediately.
'13970	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	sold	The painting, ... for just £10 50 years ago, was bought by a French art collector yesterday for over £2 million.	The painting, sold for just £10 50 years ago, was bought by a French art collector yesterday for over £2 million.
'13980	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	stolen	Police have now recovered some of the diamonds ... from Schwartz the jewellers last week.	Police have now recovered some of the diamonds stolen from Schwartz the jewellers last week.
'13990	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	waiting	There weren't many people ... on the platform, and I thought I might have missed my train.	There weren't many people waiting on the platform, and I thought I might have missed my train.
'14000	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	spending	There has been a dramatic increase in the number of people ... time on social networking sites.	There has been a dramatic increase in the number of people spending time on social networking sites.
'14010	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	known	Carl Peters, ... to his friends as 'Speedy', was the surprise winner of the Sydney Marathon yesterday.	Carl Peters, known to his friends as 'Speedy', was the surprise winner of the Sydney Marathon yesterday.
'14020	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	containing	He got on to the plane with only a plastic bag ... his passport and a book.	He got on to the plane with only a plastic bag containing his passport and a book.
